12/13/2009 13:20,-0.95
12/13/2009 13:25,-0.95
12/13/2009 13:30,-0.95
12/13/2009 13:35,-0.95
12/13/2009 13:40,-0.95
12/13/2009 13:45,-0.95
12/13/2009 13:50,-0.95
12/13/2009 13:55,-0.95
12/13/2009 14:00,-1.05
12/13/2009 14:05,-0.95
12/13/2009 14:10,-0.95
12/13/2009 14:15,-0.9
12/13/2009 14:20,-0.9
12/13/2009 14:25,-0.9
12/13/2009 14:30,-0.9
12/13/2009 14:35,-0.9
12/13/2009 14:40,-0.9
12/13/2009 14:45,-0.9
12/13/2009 14:50,-0.8
12/13/2009 14:55,-0.8
12/13/2009 15:00,-0.8
12/13/2009 15:05,-0.8
12/13/2009 15:10,-0.8
12/13/2009 15:15,-0.8
12/13/2009 15:20,-0.7
12/13/2009 15:25,-0.8
12/13/2009 15:30,-0.7
12/13/2009 15:35,-0.7
12/13/2009 15:40,-0.7
12/13/2009 15:45,-0.7
12/13/2009 15:50,-0.8
12/13/2009 15:55,-0.8
12/13/2009 16:00,-0.8
12/13/2009 16:05,-0.8
12/13/2009 16:10,-0.8
12/13/2009 16:15,-0.8
12/13/2009 16:20,-0.9
12/13/2009 16:25,-0.9
12/13/2009 16:30,-0.9
12/13/2009 16:35,-0.9
12/13/2009 16:40,-0.9
12/13/2009 16:45,-0.95
12/13/2009 16:50,-0.95
12/13/2009 16:55,-0.95
12/13/2009 17:00,-1.05
12/13/2009 17:05,-1.05
12/13/2009 17:10,-1.05
12/13/2009 17:15,-1.05
12/13/2009 17:20,-1.05
12/13/2009 17:25,-1.05
12/13/2009 17:30,-1.05
12/13/2009 17:35,-1.05
12/13/2009 17:40,-1.05
12/13/2009 17:45,-1.05
12/13/2009 17:50,-1.05
12/13/2009 17:55,-1.1
12/13/2009 18:00,-1.1
12/13/2009 18:05,-1.1
12/13/2009 18:10,-1.2
12/13/2009 18:15,-1.25
12/13/2009 18:20,-1.25
12/13/2009 18:25,-1.25
12/13/2009 18:30,-1.25
12/13/2009 18:35,-1.35
12/13/2009 18:40,-1.35
12/13/2009 18:45,-1.45
12/13/2009 18:50,-1.5
12/13/2009 18:55,-1.6
12/13/2009 19:00,-1.65
12/13/2009 19:05,-1.75
12/13/2009 19:10,-1.85
12/13/2009 19:15,-1.9
12/13/2009 19:20,-2.05
12/13/2009 19:25,-2.05
12/13/2009 19:30,-2.25
12/13/2009 19:35,-2.3
12/13/2009 19:40,-2.4
12/13/2009 19:45,-2.45
12/13/2009 19:50,-2.55
12/13/2009 19:55,-2.65
12/13/2009 20:00,-2.65
12/13/2009 20:05,-2.7
12/13/2009 20:10,-2.7
12/13/2009 20:15,-2.8
12/13/2009 20:20,-2.8
12/13/2009 20:25,-2.7
12/13/2009 20:30,-2.7
12/13/2009 20:35,-2.7
12/13/2009 20:40,-2.7
12/13/2009 20:45,-2.8
12/13/2009 20:50,-2.8
12/13/2009 20:55,-2.85
12/13/2009 21:00,-2.85
12/13/2009 21:05,-2.95
12/13/2009 21:10,-2.95
12/13/2009 21:15,-2.95
12/13/2009 21:20,-2.95
12/13/2009 21:25,-2.95
12/13/2009 21:30,-2.85
12/13/2009 21:35,-2.85
12/13/2009 21:40,-2.85
12/13/2009 21:45,-2.8
12/13/2009 21:50,-2.8
12/13/2009 21:55,-2.85
12/13/2009 22:00,-2.85
12/13/2009 22:05,-2.85
12/13/2009 22:10,-2.85
12/13/2009 22:15,-2.8
12/13/2009 22:20,-2.85
12/13/2009 22:25,-2.85
12/13/2009 22:30,-2.8
12/13/2009 22:35,-2.8
12/13/2009 22:40,-2.85
12/13/2009 22:45,-2.85
12/13/2009 22:50,-2.8
12/13/2009 22:55,-2.8
12/13/2009 23:00,-2.8
12/13/2009 23:05,-2.8
12/13/2009 23:10,-2.8
12/13/2009 23:15,-2.8
12/13/2009 23:20,-2.8
12/13/2009 23:25,-2.85
12/13/2009 23:30,-2.85
12/13/2009 23:35,-2.8
12/13/2009 23:40,-2.8
12/13/2009 23:45,-2.85
12/13/2009 23:50,-2.85
12/13/2009 23:55,-2.85
12/14/2009 0:00,-2.85
12/14/2009 0:05,-2.95
12/14/2009 0:10,-2.95
12/14/2009 0:15,-2.95
12/14/2009 0:20,-2.95
12/14/2009 0:25,-2.95
12/14/2009 0:30,-2.85
12/14/2009 0:35,-2.85
12/14/2009 0:40,-2.85
12/14/2009 0:45,-2.85
12/14/2009 0:50,-2.8
12/14/2009 0:55,-2.8
12/14/2009 1:00,-2.8
12/14/2009 1:05,-2.8
12/14/2009 1:10,-2.8
12/14/2009 1:15,-2.7
12/14/2009 1:20,-2.8
12/14/2009 1:25,-2.8
12/14/2009 1:30,-2.8
12/14/2009 1:35,-2.8
12/14/2009 1:40,-2.7
12/14/2009 1:45,-2.7
12/14/2009 1:50,-2.7
12/14/2009 1:55,-2.7
12/14/2009 2:00,-2.7
12/14/2009 2:05,-2.7
12/14/2009 2:10,-2.7
12/14/2009 2:15,-2.7
12/14/2009 2:20,-2.7
12/14/2009 2:25,-2.7
12/14/2009 2:30,-2.7
12/14/2009 2:35,-2.7
12/14/2009 2:40,-2.7
12/14/2009 2:45,-2.7
12/14/2009 2:50,-2.65
12/14/2009 2:55,-2.65
12/14/2009 3:00,-2.65
12/14/2009 3:05,-2.65
12/14/2009 3:10,-2.65
12/14/2009 3:15,-2.65
12/14/2009 3:20,-2.65
12/14/2009 3:25,-2.65
