Time, T_zad, F_zm, T_zm, T_pm, T_pco, T_zco, T_0, F_cob0, F_cob1, T_r0, T_r1
 9:25,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 9:30,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 9:35,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 9:40,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 9:45,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 9:50,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 9:55,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:00,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:05,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:10,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:15,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:20,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:25,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:30,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:35,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:40,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:45,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:50,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 10:55,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:00,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:05,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:10,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:15,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:20,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:25,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:30,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:35,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:40,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:45,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:50,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 11:55,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:00,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:05,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:10,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:15,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:20,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:25,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:30,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:35,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:40,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:45,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:50,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 12:55,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:00,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:05,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:10,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:15,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:20,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:25,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:30,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:35,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:40,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:45,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:50,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 13:55,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:00,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:05,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:10,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:15,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:20,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:25,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:30,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:35,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:40,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:45,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:50,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 14:55,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:00,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:05,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:10,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:15,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:20,20,-nan(ind),86.75,-nan(ind),-nan(ind),-nan(ind),-0.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:25,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:30,20,-nan(ind),86.75,-nan(ind),-nan(ind),-nan(ind),-0.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:35,20,-nan(ind),86.75,-nan(ind),-nan(ind),-nan(ind),-0.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:40,20,-nan(ind),86.75,-nan(ind),-nan(ind),-nan(ind),-0.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:45,20,-nan(ind),86.75,-nan(ind),-nan(ind),-nan(ind),-0.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:50,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 15:55,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:00,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:05,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:10,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:15,20,-nan(ind),87,-nan(ind),-nan(ind),-nan(ind),-0.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:20,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:25,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:30,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:35,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:40,20,-nan(ind),87.25,-nan(ind),-nan(ind),-nan(ind),-0.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:45,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:50,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 16:55,20,-nan(ind),87.375,-nan(ind),-nan(ind),-nan(ind),-0.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:00,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:05,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:10,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:15,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:20,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:25,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:30,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:35,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:40,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:45,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:50,20,-nan(ind),87.625,-nan(ind),-nan(ind),-nan(ind),-1.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 17:55,20,-nan(ind),87.75,-nan(ind),-nan(ind),-nan(ind),-1.1,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:00,20,-nan(ind),87.75,-nan(ind),-nan(ind),-nan(ind),-1.1,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:05,20,-nan(ind),87.75,-nan(ind),-nan(ind),-nan(ind),-1.1,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:10,20,-nan(ind),88,-nan(ind),-nan(ind),-nan(ind),-1.2,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:15,20,-nan(ind),88.125,-nan(ind),-nan(ind),-nan(ind),-1.25,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:20,20,-nan(ind),88.125,-nan(ind),-nan(ind),-nan(ind),-1.25,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:25,20,-nan(ind),88.125,-nan(ind),-nan(ind),-nan(ind),-1.25,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:30,20,-nan(ind),88.125,-nan(ind),-nan(ind),-nan(ind),-1.25,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:35,20,-nan(ind),88.375,-nan(ind),-nan(ind),-nan(ind),-1.35,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:40,20,-nan(ind),88.375,-nan(ind),-nan(ind),-nan(ind),-1.35,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:45,20,-nan(ind),88.625,-nan(ind),-nan(ind),-nan(ind),-1.45,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:50,20,-nan(ind),88.75,-nan(ind),-nan(ind),-nan(ind),-1.5,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 18:55,20,-nan(ind),89,-nan(ind),-nan(ind),-nan(ind),-1.6,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:00,20,-nan(ind),89.125,-nan(ind),-nan(ind),-nan(ind),-1.65,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:05,20,-nan(ind),89.375,-nan(ind),-nan(ind),-nan(ind),-1.75,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:10,20,-nan(ind),89.625,-nan(ind),-nan(ind),-nan(ind),-1.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:15,20,-nan(ind),89.75,-nan(ind),-nan(ind),-nan(ind),-1.9,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:20,20,-nan(ind),90.125,-nan(ind),-nan(ind),-nan(ind),-2.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:25,20,-nan(ind),90.125,-nan(ind),-nan(ind),-nan(ind),-2.05,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:30,20,-nan(ind),90.625,-nan(ind),-nan(ind),-nan(ind),-2.25,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:35,20,-nan(ind),90.75,-nan(ind),-nan(ind),-nan(ind),-2.3,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:40,20,-nan(ind),91,-nan(ind),-nan(ind),-nan(ind),-2.4,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:45,20,-nan(ind),91.125,-nan(ind),-nan(ind),-nan(ind),-2.45,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:50,20,-nan(ind),91.375,-nan(ind),-nan(ind),-nan(ind),-2.55,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 19:55,20,-nan(ind),91.625,-nan(ind),-nan(ind),-nan(ind),-2.65,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:00,20,-nan(ind),91.625,-nan(ind),-nan(ind),-nan(ind),-2.65,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:05,20,-nan(ind),91.75,-nan(ind),-nan(ind),-nan(ind),-2.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:10,20,-nan(ind),91.75,-nan(ind),-nan(ind),-nan(ind),-2.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:15,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:20,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:25,20,-nan(ind),91.75,-nan(ind),-nan(ind),-nan(ind),-2.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:30,20,-nan(ind),91.75,-nan(ind),-nan(ind),-nan(ind),-2.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:35,20,-nan(ind),91.75,-nan(ind),-nan(ind),-nan(ind),-2.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:40,20,-nan(ind),91.75,-nan(ind),-nan(ind),-nan(ind),-2.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:45,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:50,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 20:55,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:00,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:05,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:10,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:15,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:20,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:25,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:30,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:35,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:40,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:45,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:50,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 21:55,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:00,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:05,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:10,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:15,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:20,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:25,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:30,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:35,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:40,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:45,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:50,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 22:55,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:00,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:05,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:10,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:15,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:20,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:25,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:30,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:35,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:40,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:45,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:50,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 23:55,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:00,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:05,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:10,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:15,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:20,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:25,20,-nan(ind),92.375,-nan(ind),-nan(ind),-nan(ind),-2.95,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:30,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:35,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:40,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:45,20,-nan(ind),92.125,-nan(ind),-nan(ind),-nan(ind),-2.85,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:50,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 0:55,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 1:00,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 1:05,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 1:10,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 1:15,20,-nan(ind),91.75,-nan(ind),-nan(ind),-nan(ind),-2.7,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
 1:20,20,-nan(ind),92,-nan(ind),-nan(ind),-nan(ind),-2.8,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
